"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"CD_SITUACAO_JULGAMENTO";"DS_SITUACAO_JULGAMENTO";"CD_SITUACAO_CASSACAO";"DS_SITUACAO_CASSACAO";"CD_SITUACAO_DCONST_DIPLOMA";"DS_SITUACAO_DCONST_DIPLOMA";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RS";"RS";"RIO GRANDE DO SUL";86541;"CENTENÁRIO";3;6;"Deputado Federal";210001620059;4511;"LUCAS BELLO REDECKER";"LUCAS REDECKER";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";210001682205;"FEDERAÇÃO";"Federação PSDB Cidadania(PSDB/CIDADANIA)";"N";0;"Válido";0;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RS";"RS";"RIO GRANDE DO SUL";86118;"CONDOR";115;6;"Deputado Federal";210001620059;4511;"LUCAS BELLO REDECKER";"LUCAS REDECKER";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";210001682205;"FEDERAÇÃO";"Federação PSDB Cidadania(PSDB/CIDADANIA)";"N";3;"Válido";3;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";96237;"TRÊS RANCHOS";8;7;"Deputado Estadual";90001653166;15333;"LUCAS PINHEIRO BRANDÃO CALIL";"LUCAS CALIL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";7;"Válido";7;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";288;6;"Deputado Federal";250001610688;1353;"NILTO IGNÁCIO TATTO";"NILTO TATTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";121;"Válido";121;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";288;6;"Deputado Federal";250001610654;1380;"JILMAR AUGUSTINHO TATTO";"JILMAR TATTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";43;"Válido";43;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";110;6;"Deputado Federal";250001610688;1353;"NILTO IGNÁCIO TATTO";"NILTO TATTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";53;"Válido";53;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";62294;"BIRIGUI";25;7;"Deputado Estadual";250001619401;50005;"GUILHERME DA COSTA AGUIAR CORTEZ";"GUILHERME CORTEZ";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";94;"Válido";94;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";288;6;"Deputado Federal";250001610705;1301;"FRANCISCO DANIEL CELEGUIM DE MORAIS";"KIKO CELEGUIM";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";32;"Válido";32;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";68233;"PARDINHO";26;7;"Deputado Estadual";250001619401;50005;"GUILHERME DA COSTA AGUIAR CORTEZ";"GUILHERME CORTEZ";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";3;"Válido";3;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";71854;"TEJUPÁ";94;6;"Deputado Federal";250001620296;4000;"JONAS DONIZETTE FERREIRA";"JONAS DONIZETTE";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250001682213;"PARTIDO ISOLADO";"PSB";"N";1;"Válido";1;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";288;6;"Deputado Federal";250001610674;1370;"CARLOS ALBERTO ROLIM ZARATTINI";"CARLOS ZARATTINI";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";137;"Válido";137;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";288;6;"Deputado Federal";250001610712;1322;"ARLINDO CHIGNALIA JUNIOR";"ARLINDO CHINAGLIA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";959;"Válido";959;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";288;6;"Deputado Federal";250001610678;1355;"LUIZ MARINHO";"LUIZ MARINHO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";255;"Válido";255;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";110;6;"Deputado Federal";250001610712;1322;"ARLINDO CHIGNALIA JUNIOR";"ARLINDO CHINAGLIA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";796;"Válido";796;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";68233;"PARDINHO";26;7;"Deputado Estadual";250001619320;50789;"CARLOS ALBERTO GIANNASI";"CARLOS GIANNAZI";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";25;"Válido";25;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";110;6;"Deputado Federal";250001610705;1301;"FRANCISCO DANIEL CELEGUIM DE MORAIS";"KIKO CELEGUIM";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";32;"Válido";32;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";110;6;"Deputado Federal";250001610672;1313;"RUI GOETHE DA COSTA FALCÃO";"RUI FALCÃO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";140;"Válido";140;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";68233;"PARDINHO";26;7;"Deputado Estadual";250001619328;50000;"PAULA NUNES DOS SANTOS";"PAULA DA BANCADA FEMINISTA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";16;"Válido";16;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";69795;"RIO CLARO";288;6;"Deputado Federal";250001610710;1354;"ALEXANDRE ROCHA SANTOS PADILHA";"ALEXANDRE PADILHA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";250;"Válido";250;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70351;"SANTA GERTRUDES";243;6;"Deputado Federal";250001610712;1322;"ARLINDO CHIGNALIA JUNIOR";"ARLINDO CHINAGLIA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";221;"Válido";221;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70351;"SANTA GERTRUDES";243;6;"Deputado Federal";250001610710;1354;"ALEXANDRE ROCHA SANTOS PADILHA";"ALEXANDRE PADILHA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";155;"Válido";155;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70351;"SANTA GERTRUDES";243;6;"Deputado Federal";250001610663;1358;"ALENCAR SANTANA BRAGA";"ALENCAR SANTANA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";4;"Válido";4;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70351;"SANTA GERTRUDES";243;6;"Deputado Federal";250001610674;1370;"CARLOS ALBERTO ROLIM ZARATTINI";"CARLOS ZARATTINI";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";2;"Válido";2;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";68233;"PARDINHO";26;7;"Deputado Estadual";250001619350;50110;"EDIANE MARIA DO NASCIMENTO";"EDIANE MARIA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";2;"Válido";2;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";62294;"BIRIGUI";25;7;"Deputado Estadual";250001619379;50900;"MÔNICA CRISTINA SEIXAS BONFIM";"MONICA DO MOVIMENTO PRETAS";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";87;"Válido";87;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";62294;"BIRIGUI";25;7;"Deputado Estadual";250001619328;50000;"PAULA NUNES DOS SANTOS";"PAULA DA BANCADA FEMINISTA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";203;"Válido";203;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70351;"SANTA GERTRUDES";243;6;"Deputado Federal";250001610672;1313;"RUI GOETHE DA COSTA FALCÃO";"RUI FALCÃO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";36;"Válido";36;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";68233;"PARDINHO";26;7;"Deputado Estadual";250001619379;50900;"MÔNICA CRISTINA SEIXAS BONFIM";"MONICA DO MOVIMENTO PRETAS";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";2;"Válido";2;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";62294;"BIRIGUI";25;7;"Deputado Estadual";250001619350;50110;"EDIANE MARIA DO NASCIMENTO";"EDIANE MARIA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";158;"Válido";158;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70351;"SANTA GERTRUDES";243;6;"Deputado Federal";250001610688;1353;"NILTO IGNÁCIO TATTO";"NILTO TATTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";13;"Válido";13;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70351;"SANTA GERTRUDES";243;6;"Deputado Federal";250001610654;1380;"JILMAR AUGUSTINHO TATTO";"JILMAR TATTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";14;"Válido";14;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70351;"SANTA GERTRUDES";243;6;"Deputado Federal";250001610705;1301;"FRANCISCO DANIEL CELEGUIM DE MORAIS";"KIKO CELEGUIM";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";0;"Válido";0;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70351;"SANTA GERTRUDES";243;6;"Deputado Federal";250001610678;1355;"LUIZ MARINHO";"LUIZ MARINHO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";110;"Válido";110;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";70572;"SANTO ANDRÉ";264;6;"Deputado Federal";250001610674;1370;"CARLOS ALBERTO ROLIM ZARATTINI";"CARLOS ZARATTINI";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";13;"PT";"Partido dos Trabalhadores";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";250001681527;"FEDERAÇÃO";"Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV)";"N";48;"Válido";48;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"SP";"SP";"SÃO PAULO";61026;"BOREBI";161;7;"Deputado Estadual";250001619350;50110;"EDIANE MARIA DO NASCIMENTO";"EDIANE MARIA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";250001682175;"FEDERAÇÃO";"Federação PSOL REDE(PSOL/REDE)";"N";0;"Válido";0;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RJ";"RJ";"RIO DE JANEIRO";58165;"COMENDADOR LEVY GASPARIAN";40;7;"Deputado Estadual";190001603271;14015;"JONAS VIEIRA BARQUER DE SOUSA";"JB PERICÃO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";190001681199;"PARTIDO ISOLADO";"PTB";"N";1;"Válido";1;5;"SUPLENTE"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RJ";"RJ";"RIO DE JANEIRO";58190;"CAMPOS DOS GOYTACAZES";75;7;"Deputado Estadual";190001603224;14239;"JONAS LICURGO FERREIRA";"JONAS LICURGO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";190001681199;"PARTIDO ISOLADO";"PTB";"N";1;"Válido";1;5;"SUPLENTE"
